id,type,name,technology,category
46804,dotnet,MunichRe.MRAm.EAI.FsriToArbiss.Config,,
46805,dotnet,MunichRe.MRAm.EAI.FsriToArbiss.Helper,,
46806,dotnet,MunichRe.MRAm.EAI.FsriToOFAC.Helper,,
46807,dotnet,MunichRe.MRAm.EAI.FsriToRaps.Helper.dll,,
46808,dotnet,MunichRe.MRAm.EAI.FsriTrtyToIcoRmx.Helper,,
46809,dotnet,MunichRe.MRAm.EAI.GRP.Config,,
46810,dotnet,MunichRe.MRAm.EAI.GRP.Schemas,,
46811,dotnet,MunichRe.MRAm.EAI.Gloria.Acord.Helper,,
46812,dotnet,MunichRe.MRAm.EAI.Gloria.CD040002.Orchestration,,
46813,dotnet,MunichRe.MRAm.EAI.Gloria.DataAccess,,
46814,dotnet,MunichRe.MRAm.EAI.Gloria.EA030001.Orchestartations,,
46815,dotnet,MunichRe.MRAm.EAI.Gloria.EAILogger,,
46816,dotnet,MunichRe.MRAm.EAI.Gloria.Exception,,
46817,dotnet,MunichRe.MRAm.EAI.GrpToIm3.Helper,,
46818,dotnet,MunichRe.MRAm.EAI.GrpToVald.Helper,,
46819,dotnet,MunichRe.MRAm.EAI.Helper.SPConnector,,
46820,dotnet,MunichRe.MRAm.EAI.Helpers,,
46821,dotnet,MunichRe.MRAm.EAI.Helpers.AcordCM,,
46822,dotnet,MunichRe.MRAm.EAI.Helpers.AcordCTA,,
46823,dotnet,MunichRe.MRAm.EAI.Helpers.EmailFilePlan,,
46824,dotnet,MunichRe.MRAm.EAI.IbnrExtractToXml.Helper,,
46825,dotnet,MunichRe.MRAm.EAI.IcoToGrp.Helper,,
46826,dotnet,MunichRe.MRAm.EAI.InfoIdocBase.Helper,,
46827,dotnet,MunichRe.MRAm.EAI.Intake_SPDS.PipelineComponets,,
46828,dotnet,MunichRe.MRAm.EAI.Intake_SPDS.Pipelines,,
46829,dotnet,MunichRe.MRAm.EAI.Kofax.Pipeline,,
46830,dotnet,MunichRe.MRAm.EAI.Kofax.PipelineComponent,,
46831,dotnet,MunichRe.MRAm.EAI.LossHeaderService,,
46832,dotnet,MunichRe.MRAm.EAI.LossHeaderService.Helper,,
46833,dotnet,MunichRe.MRAm.EAI.MIME.Messages,,
46834,dotnet,MunichRe.MRAm.EAI.MQSend.Orchestration,,
46835,dotnet,MunichRe.MRAm.EAI.MQSend.Pipeline,,
46836,dotnet,MunichRe.MRAm.EAI.Map.Kofax,,
46837,dotnet,MunichRe.MRAm.EAI.Maps,,
46838,dotnet,MunichRe.MRAm.EAI.Maps.AcordCM,,
46839,dotnet,MunichRe.MRAm.EAI.Maps.AcordCM.2008,,
46840,dotnet,MunichRe.MRAm.EAI.Maps.AcordCM.v2010,,
46841,dotnet,MunichRe.MRAm.EAI.Maps.AcordCM.v2012,,
46842,dotnet,MunichRe.MRAm.EAI.Maps.AcordCTA.Acord2AmtItems,,
46843,dotnet,MunichRe.MRAm.EAI.Maps.AcordCTA.v2008,,
46844,dotnet,MunichRe.MRAm.EAI.Maps.AcordCTA.v2010,,
46845,dotnet,MunichRe.MRAm.EAI.Maps.AcordCTA.v2012,,
46846,dotnet,MunichRe.MRAm.EAI.Maps.ArbissToCsv,,
46847,dotnet,MunichRe.MRAm.EAI.Maps.AutofacToFsri.dll,,
46848,dotnet,MunichRe.MRAm.EAI.Maps.BupaToIco,,
46849,dotnet,MunichRe.MRAm.EAI.Maps.BupaToRaps.dll,,
46850,dotnet,MunichRe.MRAm.EAI.Maps.ExRateToMWCA,,
46851,dotnet,MunichRe.MRAm.EAI.Maps.ExRateToSQL,,
46852,dotnet,MunichRe.MRAm.EAI.Maps.ExRateToStumps,,
46853,dotnet,MunichRe.MRAm.EAI.Maps.FsriClmToCatDb,,
46854,dotnet,MunichRe.MRAm.EAI.Maps.RapsToFsri,,
46855,dotnet,MunichRe.MRAm.EAI.Maps.XmlFileUpdate,,
46856,dotnet,MunichRe.MRAm.EAI.Mime,,
46857,dotnet,MunichRe.MRAm.EAI.Orchestration.BwRi,,
46858,dotnet,MunichRe.MRAm.EAI.Orchestration.BwToGrp,,
46859,dotnet,MunichRe.MRAm.EAI.Orchestration.FsriToOFAC,,
46860,dotnet,MunichRe.MRAm.EAI.Orchestration.IbnrExtractToXml,,
46861,dotnet,MunichRe.MRAm.EAI.Orchestration.InfoIdocBase.Broker,,
46862,dotnet,MunichRe.MRAm.EAI.Orchestration.InfoIdocBase.Manager.Batch,,
46863,dotnet,MunichRe.MRAm.EAI.Orchestration.InfoIdocBase.SendNotification,,
46864,dotnet,MunichRe.MRAm.EAI.Orchestration.InfoIdocBase.Worker,,
46865,dotnet,MunichRe.MRAm.EAI.Orchestration.UpdateClaimsLog,,
46866,dotnet,MunichRe.MRAm.EAI.Orchestration.WorkflowUpdateHandler,,
46867,dotnet,MunichRe.MRAm.EAI.Orchestrations,,
46868,dotnet,MunichRe.MRAm.EAI.Orchestrations.AcordCM,,
46869,dotnet,MunichRe.MRAm.EAI.Orchestrations.AcordCM.Acknowledgement,,
46870,dotnet,MunichRe.MRAm.EAI.Orchestrations.AcordCTA,,
46871,dotnet,MunichRe.MRAm.EAI.Orchestrations.AcordCTA.Acknowledgement,,
46872,dotnet,MunichRe.MRAm.EAI.Orchestrations.ArbissToFscd,,
46873,dotnet,MunichRe.MRAm.EAI.Orchestrations.AutofacToFsri.dll,,
46874,dotnet,MunichRe.MRAm.EAI.Orchestrations.BupaToIco,,
46875,dotnet,MunichRe.MRAm.EAI.Orchestrations.BupaToRaps.dll,,
46876,dotnet,MunichRe.MRAm.EAI.Orchestrations.CustToXREF,,
46877,dotnet,MunichRe.MRAm.EAI.Orchestrations.DMR,,
46878,dotnet,MunichRe.MRAm.EAI.Orchestrations.EmailNotification,,
46879,dotnet,MunichRe.MRAm.EAI.Orchestrations.ExRatePub,,
46880,dotnet,MunichRe.MRAm.EAI.Orchestrations.ExRateToStumps,,
46881,dotnet,MunichRe.MRAm.EAI.Orchestrations.FileCabinet,,
46882,dotnet,MunichRe.MRAm.EAI.Orchestrations.FsriClmToCatDb,,
46883,dotnet,MunichRe.MRAm.EAI.Orchestrations.SPConnector,,
46884,dotnet,MunichRe.MRAm.EAI.Orchestrations.SharePoint.V2,,
46885,dotnet,MunichRe.MRAm.EAI.Orchestrations.SharePoint.V3,,
46886,dotnet,MunichRe.MRAm.EAI.Orchestrations.XmlFileUpdate,,
46887,dotnet,MunichRe.MRAm.EAI.Pipeline.AcordHTTP,,
46888,dotnet,MunichRe.MRAm.EAI.Pipeline.EncodeMessage,,
46889,dotnet,MunichRe.MRAm.EAI.Pipeline.ExcelToCsv,,
46890,dotnet,MunichRe.MRAm.EAI.PipelineComponent.AcordHTTP,,
46891,dotnet,MunichRe.MRAm.EAI.PipelineComponent.ArbissToFscd,,
46892,dotnet,MunichRe.MRAm.EAI.PipelineComponent.SendMIME,,
46893,dotnet,MunichRe.MRAm.EAI.PipelineComponents,,
46894,dotnet,MunichRe.MRAm.EAI.PipelineComponents.AddEmptyColumns,,
46895,dotnet,MunichRe.MRAm.EAI.PipelineComponents.ArchiveUtilities,,
46896,dotnet,MunichRe.MRAm.EAI.PipelineComponents.CopyToASR,,
46897,dotnet,MunichRe.MRAm.EAI.PipelineComponents.DynamicEmail,,
46898,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.DbExtract,,
46899,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.EmailExtractor,,
46900,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.FileCabinetAssem,,
46901,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.FileCabinetConve,,
46902,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.FileEncryptionDecryption,,
46903,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.LargeFileMulti,,
46904,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.RcvSndLargeFile,,
46905,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.ReqRsLogger,,
46906,dotnet,MunichRe.MRAm.EAI.PipelineComponents.EaiBaseMRAm.XslTransform,,
46907,dotnet,MunichRe.MRAm.EAI.PipelineComponents.ExcelToCsv,,
46908,dotnet,MunichRe.MRAm.EAI.PipelineComponents.ExecutePGPCommand,,
46909,dotnet,MunichRe.MRAm.EAI.PipelineComponents.PGPEncrypt,,
46910,dotnet,MunichRe.MRAm.EAI.PipelineComponents.SAPAPIDOCDecoder,,
46911,dotnet,MunichRe.MRAm.EAI.PipelineComponents.ScanToMail,,
46912,dotnet,MunichRe.MRAm.EAI.PipelineComponents.ZIP,,
46913,dotnet,MunichRe.MRAm.EAI.Pipelines.ArbissToCsv,,
46914,dotnet,MunichRe.MRAm.EAI.Pipelines.ArbissToFscd,,
46915,dotnet,MunichRe.MRAm.EAI.Pipelines.AutofacToFsri.dll,,
46916,dotnet,MunichRe.MRAm.EAI.Pipelines.BupaToRaps.dll,,
46917,dotnet,MunichRe.MRAm.EAI.Pipelines.BwToGrp,,
46918,dotnet,MunichRe.MRAm.EAI.Pipelines.DMR,,
46919,dotnet,MunichRe.MRAm.EAI.Pipelines.DynamicEmail,,
46920,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.DBExtract,,
46921,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.EmailExtractor,,
46922,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.ExpandFile,,
46923,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.FileCabinetAssembler,,
46924,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.FileCabinetEnco,,
46925,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.FileEncryptionDecryption,,
46926,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.LargeFile,,
46927,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.LargeFileMulti,,
46928,dotnet,MunichRe.MRAm.EAI.Pipelines.EaiBaseMRAm.SAPIDOCDecoder,,
46929,dotnet,MunichRe.MRAm.EAI.Pipelines.ExRateToMWCA,,
46930,dotnet,MunichRe.MRAm.EAI.Pipelines.ExRateToStumps,,
46931,dotnet,MunichRe.MRAm.EAI.Pipelines.ExecutePGPCommand,,
46932,dotnet,MunichRe.MRAm.EAI.Pipelines.FFDebatcher.InfoIdocBase,,
46933,dotnet,MunichRe.MRAm.EAI.Pipelines.PGPEncrypt,,
46934,dotnet,MunichRe.MRAm.EAI.Pipelines.XmlFileUpdate,,
46935,dotnet,MunichRe.MRAm.EAI.PipelinesComponent.ArbissToCsv,,
46936,dotnet,MunichRe.MRAm.EAI.Ppln.EaiBaseMRAm.ReplaceCharInMsg,,
46937,dotnet,MunichRe.MRAm.EAI.PplnCmpt.EaiBaseMRAm.ReplaceCharInMsg,,
46938,dotnet,MunichRe.MRAm.EAI.PreConvToIM3.Config,,
46939,dotnet,MunichRe.MRAm.EAI.PreConvToIM3.Helper,,
46940,dotnet,MunichRe.MRAm.EAI.PreconvToIM3.Orchestrations,,
46941,dotnet,MunichRe.MRAm.EAI.PreconvToIM3.Pipelines,,
46942,dotnet,MunichRe.MRAm.EAI.PreconvToIM3.Schemas,,
46943,dotnet,MunichRe.MRAm.EAI.RapsToFsri.Helper.dll,,
46944,dotnet,MunichRe.MRAm.EAI.ReceiveMessage.Helper,,
46945,dotnet,MunichRe.MRAm.EAI.ReceiveMessage.PipelineComponent,,
46946,dotnet,MunichRe.MRAm.EAI.ReceiveMessage.Schema,,
46947,dotnet,MunichRe.MRAm.EAI.SPConnector.Config,,
46948,dotnet,MunichRe.MRAm.EAI.SPConnector.Logger,,
46949,dotnet,MunichRe.MRAm.EAI.SPConnector.Maps,,
46950,dotnet,MunichRe.MRAm.EAI.SPConnector.PipelineComponents,,
46951,dotnet,MunichRe.MRAm.EAI.SPConnector.Pipelines,,
46952,dotnet,MunichRe.MRAm.EAI.SPConnector.Schemas,,
46953,dotnet,MunichRe.MRAm.EAI.SPDS_Intake.Batch.Maps,,
46954,dotnet,MunichRe.MRAm.EAI.SPDS_Intake.Batch.Pipelines,,
46955,dotnet,MunichRe.MRAm.EAI.SPDS_Intake.Batch.Schemas,,
46956,dotnet,MunichRe.MRAm.EAI.SPDS_Intake.Helper,,
46957,dotnet,MunichRe.MRAm.EAI.SPDS_Intake.Maps,,
46958,dotnet,MunichRe.MRAm.EAI.SPDS_Intake.Orchestrations,,
46959,dotnet,MunichRe.MRAm.EAI.SPDS_Intake.Schemas,,
46960,dotnet,MunichRe.MRAm.EAI.SSISLoader.TriggerPackage.Maps,,
46961,dotnet,MunichRe.MRAm.EAI.SSISLoader.TriggerPackage.Orchestration,,
46962,dotnet,MunichRe.MRAm.EAI.SSISLoader.TriggerPackage.Schema,,
46963,dotnet,MunichRe.MRAm.EAI.SSISLoader.TriggerPackage.Utility,,
46964,dotnet,MunichRe.MRAm.EAI.ScanToMail.ConfigurationManager,,
46965,dotnet,MunichRe.MRAm.EAI.ScanToMail.Helper,,
46966,dotnet,MunichRe.MRAm.EAI.Schema.BwRi,,
46967,dotnet,MunichRe.MRAm.EAI.Schema.ClaimsLog,,
46968,dotnet,MunichRe.MRAm.EAI.Schema.EmailNotification,,
46969,dotnet,MunichRe.MRAm.EAI.Schema.MimeEncodingRequest,,
46970,dotnet,MunichRe.MRAm.EAI.Schemas,,
46971,dotnet,MunichRe.MRAm.EAI.Schemas.AcordCM,,
46972,dotnet,MunichRe.MRAm.EAI.Schemas.AcordCTA,,
46973,dotnet,MunichRe.MRAm.EAI.Schemas.ArbissToCsv,,
46974,dotnet,MunichRe.MRAm.EAI.Schemas.ArbissToFscd,,
46975,dotnet,MunichRe.MRAm.EAI.Schemas.AutofacToFsri.dll,,
46976,dotnet,MunichRe.MRAm.EAI.Schemas.BupaToIco,,
46977,dotnet,MunichRe.MRAm.EAI.Schemas.BupaToRaps.dll,,
46978,dotnet,MunichRe.MRAm.EAI.Schemas.DMR,,
46979,dotnet,MunichRe.MRAm.EAI.Schemas.DocumentStore,,
46980,dotnet,MunichRe.MRAm.EAI.Schemas.DynamicEmail,,
46981,dotnet,MunichRe.MRAm.EAI.Schemas.EAIService,,
46982,dotnet,MunichRe.MRAm.EAI.Schemas.EaiBaseMRAm.EmailExtractor,,
46983,dotnet,MunichRe.MRAm.EAI.Schemas.EaiBaseMRAm.Sap.Fsri.InfoIdoc,,
46984,dotnet,MunichRe.MRAm.EAI.Schemas.ExRatePub,,
46985,dotnet,MunichRe.MRAm.EAI.Schemas.ExRateStumps,,
46986,dotnet,MunichRe.MRAm.EAI.Schemas.ExRateToMWCA,,
46987,dotnet,MunichRe.MRAm.EAI.Schemas.ExRateToSQL,,
46988,dotnet,MunichRe.MRAm.EAI.Schemas.FileCabinet,,
46989,dotnet,MunichRe.MRAm.EAI.Schemas.FsriClmToCatDb,,
46990,dotnet,MunichRe.MRAm.EAI.Schemas.PropertySchema.Acord,,
46991,dotnet,MunichRe.MRAm.EAI.Schemas.SharePoint,,
46992,dotnet,MunichRe.MRAm.EAI.Schemas.SharePoint.V3,,
46993,dotnet,MunichRe.MRAm.EAI.Schemas.Workflow,,
46994,dotnet,MunichRe.MRAm.EAI.Schemas.WorkflowUpdate,,
46995,dotnet,MunichRe.MRAm.EAI.Schemas.XmlFileUpdate,,
46996,dotnet,MunichRe.MRAm.EAI.SharePoint.CAMLBuilder.V3,,
46997,dotnet,MunichRe.MRAm.EAI.SharePoint.Configuration,,
46998,dotnet,MunichRe.MRAm.EAI.SharePoint.Helper,,
46999,dotnet,MunichRe.MRAm.EAI.SharePoint.Helper.V3,,
47000,dotnet,MunichRe.MRAm.EAI.SharePoint.Messaging,,
47001,dotnet,MunichRe.MRAm.EAI.SharePoint.Messaging.V3,,
47002,dotnet,MunichRe.MRAm.EAI.SharePoint.Services,,
47003,dotnet,MunichRe.MRAm.EAI.SharePoint.Services.V3,,
47004,dotnet,MunichRe.MRAm.EAI.SharePoint.Utils.V3,,
47005,dotnet,MunichRe.MRAm.EAI.Sharepoint.Services,,
47006,dotnet,MunichRe.MRAm.EAI.SharepointCopy.Helper,,
47007,dotnet,MunichRe.MRAm.EAI.Symphony.Pipelines,,
47008,dotnet,MunichRe.MRAm.EAI.Throttle.PropertySchema,,
47009,dotnet,MunichRe.MRAm.EAI.Transform.AcordToSettlement,,
47010,dotnet,MunichRe.MRAm.EAI.Transform.BtsSettlementToFSCD,,
47011,dotnet,MunichRe.MRAm.EAI.TriggerMessage,,
47012,dotnet,MunichRe.MRAm.EAI.Utilities.EmailNotification,,
47013,dotnet,MunichRe.MRAm.EAI.WebMessage,,
47014,dotnet,MunichRe.MRAm.EAI.XmlFileUpdate.Helper,,
47015,dotnet,MunichRe.MRAm.Eai.Adapters.RecursiveFtpAdapter.AdapterManagement,,
47016,dotnet,MunichRe.MRAm.Eai.Adapters.RecursiveFtpAdapter.Runtime,,
47017,dotnet,MunichRe.MRAm.Eai.Orchestrations.FsriToRaps.dll,,
47018,dotnet,MunichRe.MRAm.Eai.Services.Configuration.ESBErrorHandler,,
47019,dotnet,MunichRe.MRAm.Eai.Services.ESBErrorHandler,,
47020,dotnet,MunichRe.MRAm.Eai.Utilities.Cryptography,,
47021,dotnet,MunichRe.MRAm.Eai.Utilities.PDFConverter,,
47022,dotnet,MunichRe.MRAm.Eai.Utilities.XsltTransformHelper,,
47023,dotnet,MunichRe.MRAm.GT.CheckPaymentUpdate.Configuration,,
47024,dotnet,MunichRe.MRAm.GT.CheckPaymentUpdate.Helper,,
47025,dotnet,MunichRe.MRAm.GT.CheckPaymentUpdate.Maps,,
47026,dotnet,MunichRe.MRAm.GT.CheckPaymentUpdate.Orchestrations,,
47027,dotnet,MunichRe.MRAm.GT.CheckPaymentUpdate.Schemas,,
47028,dotnet,NReco.PdfGenerator,,
47029,dotnet,ReportingService,,
47030,dotnet,SPDSSupport,,
47031,dotnet,Saxon.Api,,
47032,dotnet,SecureBlackbox,,
47033,dotnet,"Service References.BupaDataService.Reference.cs",,
47034,dotnet,"Service References.EntityList.Reference.cs",,
47035,dotnet,"Service References.FileCabinetRef.Reference.cs",,
47036,dotnet,"Service References.FileCabinetService2.Reference.cs",,
47037,dotnet,"Service References.InsuredNameUpdateWebService.Reference.cs",,
47038,dotnet,"Service References.TreatyDataServiceWCF.Reference.cs",,
47039,dotnet,"Service References.TreatyGroupWS.Reference.cs",,
47040,dotnet,"Service References.TreatyWebService.Reference.cs",,
47041,dotnet,"Service References.UWWorkSheetService.Reference.cs",,
47042,dotnet,"Service References.fileCabinetService.Reference.cs",,
47043,dotnet,SsisLoader,,
47044,dotnet,TemplateFolder_CleanUpUtil,,
47045,dotnet,TestConsoleApplication,,
47046,dotnet,TestMSBuild,,
47047,dotnet,TestSchema,,
47048,dotnet,TreatyGroupService,,
47049,dotnet,TreatyInfo,,
47050,dotnet,TriggerIBNR,,
47051,dotnet,WAHealthCheckClient,,
47052,dotnet,WA_HealthCheck,,
47053,dotnet,"Web References.ADService.Reference.cs",,
47054,dotnet,"Web References.BupaDataService.Reference.cs",,
47055,dotnet,"Web References.Copy.Reference.cs",,
47056,dotnet,"Web References.Document.Reference.cs",,
47057,dotnet,"Web References.FileCabinet2.Reference.cs",,
47058,dotnet,"Web References.ListService.Reference.cs",,
47059,dotnet,"Web References.ListsService.Reference.cs",,
47060,dotnet,"Web References.SPCopy.Reference.cs",,
47061,dotnet,"Web References.SPPSCopy.Reference.cs",,
47062,dotnet,"Web References.SPPSList.Reference.cs",,
47063,dotnet,"Web References.SPService.Reference.cs",,
47064,dotnet,"Web References.SiteData.Reference.cs",,
47065,dotnet,"Web References.UserGroup.Reference.cs",,
47066,dotnet,"Web References.WorkFlow.Reference.cs",,
47067,dotnet,"Web References.globalreuseservices.Reference.cs",,
47068,dotnet,"Web References.reuseservices.Reference.cs",,
47069,dotnet,WebServicesHelper,,
47070,dotnet,WindowsFormsApplication1,,
47071,dotnet,WorkFlowInterface,,
47072,dotnet,WorkflowUpdateMessageHelper,,
47073,dotnet,"Xceed Zip for .NET",,
47074,dotnet,XmlFileService,,
47075,dotnet,XslTransform,,
47076,dotnet,saxon9he,,
47077,dotnet,CARATAllocation,,
47078,dotnet,CCC,,
47079,dotnet,Infragistics2.Excel,,
47080,dotnet,Infragistics2.Win.UltraWinStatusBar.v8.3,,
47081,dotnet,MunichRe.Uwpf.Common.Services.Authorization.Datastore.v4.7.dll,,
47082,dotnet,MunichRe.Uwpf.Common.Services.Authorization.Guard.v4.7.dll,,
47083,dotnet,MunichRe.Uwpf.Common.Services.Authorization.Service.Client.v4.7.dll,,
47084,dotnet,MunichRe.Uwpf.Common.Services.Authorization.Service.v4.7.dll,,
47085,dotnet,MunichRe.Uwpf.Common.Services.Authorization.v4.7.dll,,
47086,python,azure-mgmt-mysqlflexibleservers,"",""
47087,python,azure-mgmt-postgresqlflexibleservers,"",""
47088,python,azure-monitor-query,"",""
47089,python,dalex,"",""
47090,python,dataprep,"",""
47091,python,Metaphone,"",""
47092,python,microsoft-security-utilities-secret-masker,"",""
47093,python,pycomposefile,"",""
47094,python,python-stdnum,"",""
47095,python,shapash,"",""
47096,python,ydata-profiling,"",""
47097,python,azure-functions-devops-build,"",""
47098,python,azure-mgmt-deploymentmanager,"",""
47099,python,python_calamine,"",""
47100,python,vsts,"",""
47101,python,metaphone,,
47102,python,pyfrs17utils,"",""
47103,npm,mrg.uem.app.uemassignagglineowner,,
47104,python,flamingo-client-v2,,
47105,npm,@jsonforms/core,"",""
47106,npm,@jsonforms/examples,"",""
47107,npm,@jsonforms/material-renderers,"",""
47108,npm,@jsonforms/react,"",""
47109,npm,react-cytoscapejs,"",""
47110,npm,stylis-plugin-rtl,"",""
47111,npm,@tailwindcss/aspect-ratio,"",""
47112,npm,vite-plugin-deadfile,"",""
47113,python,bootstrap-flask,,
47114,npm,cssjanus,,
47115,python,flask-assets,,
47116,python,flask-json,,
47117,python,flask-mail,,
47118,python,flask-minify,,
47119,python,flask-seasurf,,
47120,python,is-safe-url,,
47121,python,jsmin,,
47122,python,lesscpy,,
47123,python,poetry-plugin-export,,
47124,python,ptvsd,,
47125,python,pyscss,,
47126,python,rcssmin,,
47127,python,validate-email-address,,
47128,python,webassets,,
47129,python,xattr,,
47130,python,aporia,,
47131,python,dlt,,
47132,python,giturlparse,,
47133,python,hexbytes,,
47134,python,json-logging,,
47135,python,jwt,,
47136,python,makefun,,
47137,python,requirements-parser,,
47138,python,types-setuptools,,
47139,python,bbg-dl-api,,
47140,python,eze-rest-api,,
47141,python,mip-ctc-score,,
47142,python,mip-functions,,
47143,python,skimpy,,
47144,python,stream-inflate,,
47145,python,stream-unzip,,
47146,python,tqdm-loggable,,
47147,R-package,MR.test.only,,
47148,npm,mrg.gr.app.grexhdedlim,,
47149,R-package,EDMARdata,,
47150,dotnet,"MTax Components",,
47151,dotnet,MTaxDBAdmin,,
47152,python,keras_nlp,"",""
47153,dotnet,BuildInstallerServiceCallerTask,,
47154,dotnet,"Chart Design",,
47155,dotnet,Ewk.Common,,
47156,dotnet,"Infragistics Ultimate",,
47157,dotnet,Infragistics.Math,,
47158,dotnet,Infragistics2.Documents.IO,,
47159,dotnet,Infragistics2.Documents.Reports,,
47160,dotnet,Infragistics2.Documents.Word,,
47161,dotnet,Infragistics2.Win.UltraGauge.11.1.Design,,
47162,dotnet,Infragistics2.Win.UltraWinFormattedText.WordWriter,,
47163,dotnet,Infragistics2.Win.UltraWinGanttView,,
47164,dotnet,Infragistics2.Win.UltraWinGrid.WordWriter,,
47165,dotnet,Infragistics3.Documents.Core,,
47166,dotnet,Infragistics3.Documents.IO,,
47167,dotnet,Infragistics3.Documents.Word,,
47168,dotnet,Infragistics3.Win.UltraWinFormattedText.WordWriter,,
47169,dotnet,Infragistics3.Win.UltraWinGrid.WordWriter,,
47170,dotnet,Infragistics4.Documents.TextDocument.CSharp,,
47171,dotnet,Infragistics4.Documents.TextDocument.TSql,,
47172,dotnet,Infragistics4.Documents.TextDocument.VisualBasic,,
47173,dotnet,Infragistics4.Olap.Core,,
47174,dotnet,Infragistics4.Olap.DataProvider,,
47175,dotnet,Infragistics4.Olap.DataProvider.Adomd,,
47176,dotnet,Infragistics4.Olap.DataProvider.Flat,,
47177,dotnet,Infragistics4.Olap.DataProvider.Xmla,,
47178,dotnet,Infragistics4.Olap.DataSource,,
47179,dotnet,Infragistics4.Olap.DataSource.Flat,,
47180,dotnet,Infragistics4.Olap.DataSource.Mdx,,
47181,dotnet,"Infragistics4.Olap.DataSource.Xmla [Release]",,
47182,dotnet,Infragistics4.Win.UltraGauge.22.2.Design,,
47183,dotnet,Infragistics4.Win.UltraWinCarousel,,
47184,dotnet,Infragistics4.Win.UltraWinGauge.v22.2,,
47185,dotnet,Infragistics4.Win.UltraWinLiveTileView,,
47186,dotnet,Infragistics4.Win.UltraWinOfficeNavBar,,
47187,dotnet,Infragistics4.Win.UltraWinPivotGrid,,
47188,dotnet,Infragistics4.Win.UltraWinPrintPreviewDialog,,
47189,dotnet,Infragistics4.Win.UltraWinRadialMenu,,
47190,dotnet,Infragistics4.Win.UltraWinSpreadsheet,,
47191,dotnet,Infragistics4.Win.UltraWinSpreadsheet.ChartAdapter,,
47192,dotnet,Infragistics4.Win.UltraWinStatusBar.v22.2,,
47193,dotnet,Microsoft.Data.Edm.Portable.dll,,
47194,dotnet,Microsoft.Data.OData.Portable.dll,,
47195,dotnet,Microsoft.Data.Services.Client.Portable.dll,,
47196,dotnet,Microsoft.VisualStudio.Jdt,,
47197,dotnet,Microsoft.VisualStudio.SlowCheetah,,
47198,dotnet,System.Spatial.Portable.dll,,
47199,python,databricks-api,,
47200,python,johnsnowlabs,,
47201,python,nlu,,
47202,python,spark-nlp,,
47203,python,spark-nlp-display,,
47204,python,svgwrite,,
47205,dotnet,Cassini,,
47206,dotnet,"Commandline Parser",,
47207,dotnet,Infragistics2.Win.UltraWinStatusBar.v7.3,,
47208,dotnet,Launcher2005,,
47209,dotnet,NRVariant,,
47210,dotnet,NUnitTFS,,
47211,java-archive,Normrisk,,
47212,dotnet,ibex20.exe,,
47213,dotnet,ibexshaping20,,
47214,dotnet,nxslt,,
47215,java-archive,org-jdesktop-layout,,
47216,java-archive,org-netbeans-libs-jsr223,,
47217,java-archive,script-api,,
47218,python,plotnine,"",""
47219,docker,meddemo,"",""
47220,docker,quay.io/oauth2-proxy/oauth2-proxy,"",""
47221,python,hydralit-components,,
47222,python,jupyter-dash,,
47223,python,plotly-express,"",""
47224,python,streamlit-aggrid,"",""
47225,python,streamlit-option-menu,"",""
47226,python,streamlit-plotly-events,,
47227,python,streamlit-shap,,
47228,python,streamlit-tags,,
47229,npm,@elemental-ui/cadence-icon,"",""
47230,npm,@elemental-ui/core,"",""
47231,npm,billboard.js,"",""
47232,npm,@types/cytoscape,"",""
47233,npm,@types/cytoscape-edgehandles,"",""
47234,npm,cytoscape-edgehandles,"",""
47235,npm,smooth-scrollbar,"",""
47236,npm,copy-and-watch,"",""
47237,npm,karma-viewport,"",""
47238,npm,imx-api-aad,,
47239,npm,imx-api-aob,,
47240,npm,imx-api-apc,,
47241,npm,imx-api-att,,
47242,npm,imx-api-cpl,,
47243,npm,imx-api-dpr,,
47244,npm,imx-api-hds,,
47245,npm,imx-api-o3e,,
47246,npm,imx-api-o3t,,
47247,npm,imx-api-olg,,
47248,npm,imx-api-pol,,
47249,npm,imx-api-qbm,,
47250,npm,imx-api-qer,,
47251,npm,imx-api-rmb,,
47252,npm,imx-api-rms,,
47253,npm,imx-api-rps,,
47254,npm,imx-api-sac,,
